Camera,TimePeriod,NDVI,Rain,River Distance,Fire,Sparse Tree,Moderate Tree,Dense Tree,Latitude,Longitude,Days,Forest,Thomson's Gazelle
92,22,0.44525,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,23,0.46279,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,24,0.3627,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,25,0.35117,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,26,0.31976,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,1
92,27,0.30339,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,28,0.2796,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,29,0.28636,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,1
92,30,0.27404,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,1
92,31,0.29509,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,32,0.29509,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,33,0.40296,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,34,0.36912,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,35,0.30789,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,36,0.29614,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,1
92,37,0.34198,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,38,0.29252,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,39,0.57651,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,40,0.39919,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,41,0.38984,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,42,0.37453,0,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,43,0.39103,1,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,44,0.53764,1,1177.9,0,1,0,0,-2.4483,34.915,8,0,1
92,45,0.15892,1,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
92,46,0.21063,1,1177.9,0,1,0,0,-2.4483,34.915,8,0,0
93,1,0.74979,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,2,0.67639,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,3,0.61121,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,4,0.56038,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,5,0.49652,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,6,0.4338,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,7,0.3978,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,8,0.33617,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,9,0.44247,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,10,0.49811,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,11,0.39572,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,12,0.33543,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,13,0.44411,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,14,0.37895,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,15,0.58497,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,16,0.66711,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,17,0.77206,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,18,0.75238,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,19,0.70667,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,20,0.59958,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,21,0.50078,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,22,0.46957,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,23,0.42689,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,24,0.37328,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,25,0.32973,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,26,0.33134,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,27,0.31837,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,28,0.29156,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,29,0.30219,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,30,0.26904,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,31,0.31115,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,32,0.31115,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,33,0.36191,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,34,0.3085,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,35,0.29976,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,36,0.28043,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,37,0.29641,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,38,0.33412,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,1
93,39,0.59405,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,40,0.50305,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,41,0.45803,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,42,0.4023,0,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,43,0.3533,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,44,0.49046,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,45,0.10449,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
93,46,0.26158,1,1495.5,0,1,0,0,-2.4681,34.917,8,0,0
94,1,0.72065,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,2,0.6189,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,3,0.56625,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,4,0.5251,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,5,0.46066,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,6,0.42328,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,7,0.37672,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,8,0.39063,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,9,0.40406,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,10,0.45817,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,11,0.40523,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,12,0.32616,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,13,0.42045,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,14,0.43666,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,15,0.57504,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,16,0.65101,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,17,0.71623,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,18,0.72318,0,2609.3,0,1,0,0,-2.4901,34.915,7,0,0
94,19,0.69407,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,20,0.5159,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,21,0.49878,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,22,0.43031,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,23,0.43009,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,24,0.36221,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,25,0.32452,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,26,0.3004,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,27,0.29512,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,28,0.27917,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,29,0.30368,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,30,0.27188,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,31,0.27484,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,32,0.27484,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,33,0.26423,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,34,0.24077,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,35,0.2316,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,36,0.22343,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,37,0.24918,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,38,0.23735,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,39,0.36399,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,40,0.44644,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,41,0.39356,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,42,0.33187,0,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,43,0.29414,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,44,0.50723,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,1
94,45,0.39012,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
94,46,0.2366,1,2609.3,0,1,0,0,-2.4901,34.915,8,0,0
95,1,0.70197,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,2,0.60698,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,3,0.56365,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,4,0.52154,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,5,0.45407,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,1
95,6,0.40356,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,7,0.37995,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,1
95,8,0.34339,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,9,0.42334,0,2110.2,0,0,0,0,-2.5107,34.914,1,0,0
95,11,0.33934,0,2110.2,0,0,0,0,-2.5107,34.914,7,0,0
95,12,0.30769,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,13,0.42039,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,14,0.47273,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,15,0.62673,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,16,0.58165,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,17,0.72791,0,2110.2,0,0,0,0,-2.5107,34.914,6,0,0
95,18,0.72691,0,2110.2,0,0,0,0,-2.5107,34.914,1,0,0
95,19,0.73397,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,20,0.63904,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,21,0.55466,0,2110.2,0,0,0,0,-2.5107,34.914,3,0,0
95,28,0.3137,0,2110.2,0,0,0,0,-2.5107,34.914,3,0,0
95,29,0.3303,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,30,0.29835,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,31,0.34364,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,32,0.34364,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,33,0.43805,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,34,0.39148,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,35,0.3577,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,36,0.37625,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,37,0.36385,0,2110.2,0,0,0,0,-2.5107,34.914,7,0,0
95,38,0.32555,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,39,0.54681,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,40,0.51732,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,41,0.39509,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,42,0.3807,0,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,43,0.39828,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,44,0.45016,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,45,0.48227,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
95,46,0.31268,1,2110.2,0,0,0,0,-2.5107,34.914,8,0,0
96,1,0.75274,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,2,0.68615,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,3,0.63099,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,4,0.53275,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,5,0.43165,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,6,0.38975,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,7,0.38644,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,8,0.41632,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,9,0.42898,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,10,0.43946,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,11,0.3741,0,47.635,0,1,0,0,-2.5298,34.913,4,0,0
96,21,0.6355,0,47.635,0,1,0,0,-2.5298,34.913,6,0,0
96,22,0.50456,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,23,0.5163,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,24,0.4763,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,25,0.40136,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,26,0.35507,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,27,0.34616,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,28,0.35068,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,29,0.35155,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,30,0.34726,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,31,0.35795,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,32,0.35795,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,33,0.38029,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,34,0.31655,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,35,0.3303,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,36,0.24528,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,37,0.33052,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,38,0.34477,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,39,0.34836,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,40,0.49454,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,41,0.38997,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,42,0.39719,0,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,43,0.33274,1,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,44,0.60038,1,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,45,0.56517,1,47.635,0,1,0,0,-2.5298,34.913,8,0,0
96,46,0.3504,1,47.635,0,1,0,0,-2.5298,34.913,8,0,0
97,1,0.739,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,2,0.71624,0,38.005,0,1,0,0,-2.5482,34.917,5,0,0
97,3,0.60247,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,4,0.60464,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,5,0.51521,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,6,0.46504,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,7,0.44974,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,8,0.22719,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,9,0.43161,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,10,0.44963,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,11,0.40235,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,12,0.32259,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,13,0.45423,1,38.005,0,1,0,0,-2.5482,34.917,3,0,0
97,21,0.56325,0,38.005,0,1,0,0,-2.5482,34.917,6,0,0
97,29,0.32455,0,38.005,0,1,0,0,-2.5482,34.917,7,0,0
97,30,0.28347,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,31,0.29243,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,32,0.29243,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,33,0.29112,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,34,0.27416,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,35,0.26842,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,36,0.25391,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,37,0.30575,0,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,38,0.27578,0,38.005,0,1,0,0,-2.5482,34.917,5,0,0
97,44,0.40697,1,38.005,0,1,0,0,-2.5482,34.917,3,0,0
97,45,0.26137,1,38.005,0,1,0,0,-2.5482,34.917,8,0,0
97,46,0.12759,1,38.005,0,1,0,0,-2.5482,34.917,8,0,0
98,1,0.71197,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,2,0.69086,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,3,0.6206,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,4,0.60129,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,5,0.5065,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,6,0.44431,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,7,0.41978,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,8,0.50401,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,9,0.47404,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,10,0.53292,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,11,0.52167,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,12,0.41483,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,13,0.54736,1,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,14,0.52027,1,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,15,0.59047,1,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,16,0.67155,1,916.34,0,1,0,0,-2.5653,34.917,1,0,0
98,19,0.69619,0,916.34,0,1,0,0,-2.5653,34.917,3,0,0
98,20,0.62165,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,21,0.55961,0,916.34,0,1,0,0,-2.5653,34.917,1,0,0
98,38,0.25629,0,916.34,0,1,0,0,-2.5653,34.917,2,0,0
98,39,0.45013,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,40,0.45562,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,41,0.38325,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,42,0.3724,0,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,43,0.38903,1,916.34,0,1,0,0,-2.5653,34.917,8,0,0
98,44,0.51889,1,916.34,0,1,0,0,-2.5653,34.917,6,0,0
99,1,0.70491,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
99,2,0.69001,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
99,3,0.6322,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
99,4,0.59672,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
99,5,0.51664,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
99,6,0.45565,0,2729.4,0,0,0,0,-2.5911,34.914,8,0,0
100,1,0.75519,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,2,0.69768,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,3,0.61278,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,4,0.60358,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,5,0.53309,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,6,0.44773,0,2478.7,0,1,0,0,-2.614,34.91,8,0,1
100,7,0.37582,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,8,0.35595,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,9,0.38754,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,10,0.37753,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,11,0.33362,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,12,0.27673,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,13,0.44649,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,14,0.55103,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,15,0.66646,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,16,0.69744,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,17,0.7349,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,18,0.73509,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,19,0.6837,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,20,0.60498,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,21,0.5336,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,22,0.50752,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,23,0.49707,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,24,0.46313,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,25,0.39377,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,26,0.35217,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,27,0.32645,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,28,0.29765,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,29,0.28946,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,30,0.267,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,31,0.25762,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,32,0.25762,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,33,0.2761,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,34,0.23954,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,35,0.2427,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,36,0.21647,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,37,0.38575,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,38,0.3726,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,39,0.57638,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,40,0.59849,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,41,0.45395,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,42,0.37444,0,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,43,0.41787,1,2478.7,0,1,0,0,-2.614,34.91,8,0,1
100,44,0.50754,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,45,0.46349,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
100,46,0.59498,1,2478.7,0,1,0,0,-2.614,34.91,8,0,0
101,2,0.75322,0,961.53,0,1,0,0,-2.6333,34.908,1,0,0
101,3,0.742,0,961.53,0,1,0,0,-2.6333,34.908,8,0,0
101,4,0.70413,0,961.53,0,1,0,0,-2.6333,34.908,8,0,0
101,5,0.60694,0,961.53,0,1,0,0,-2.6333,34.908,8,0,0
101,6,0.53512,0,961.53,0,1,0,0,-2.6333,34.908,8,0,1
101,7,0.46002,0,961.53,0,1,0,0,-2.6333,34.908,8,0,0
101,8,0.50227,0,961.53,0,1,0,0,-2.6333,34.908,8,0,0
101,9,0.45172,0,961.53,0,1,0,0,-2.6333,34.908,8,0,1
101,10,0.47737,0,961.53,0,1,0,0,-2.6333,34.908,4,0,0
102,1,0.75546,0,132.31,0,1,0,0,-2.4273,34.935,1,0,0
102,10,0.5298,0,132.31,0,1,0,0,-2.4273,34.935,2,0,0
102,11,0.47729,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,12,0.39747,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,13,0.41335,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,14,0.51065,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,15,0.56915,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,16,0.7005,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,17,0.78833,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,18,0.7246,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,19,0.74319,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,20,0.55305,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,21,0.46394,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,22,0.42407,0,132.31,0,1,0,0,-2.4273,34.935,7,0,0
102,28,0.27605,0,132.31,0,1,0,0,-2.4273,34.935,1,0,0
102,29,0.34608,0,132.31,0,1,0,0,-2.4273,34.935,8,0,1
102,30,0.34797,0,132.31,0,1,0,0,-2.4273,34.935,8,0,1
102,31,0.40135,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,32,0.40135,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,33,0.40413,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,34,0.33922,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,35,0.31295,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,36,0.32705,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,37,0.35648,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,38,0.30757,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,39,0.46591,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,40,0.42212,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,41,0.3907,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,42,0.34287,0,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,43,0.35094,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,44,0.54168,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,45,0.14445,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
102,46,0.099045,1,132.31,0,1,0,0,-2.4273,34.935,8,0,0
103,1,0.74845,0,804.58,0,1,0,0,-2.4462,34.934,1,0,0
103,10,0.49123,0,804.58,0,1,0,0,-2.4462,34.934,2,0,0
103,11,0.41306,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,12,0.33895,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,13,0.38125,1,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,14,0.43707,1,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,15,0.65105,1,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,16,0.59405,1,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,17,0.77346,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,18,0.80518,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,19,0.71755,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
103,20,0.57939,0,804.58,0,1,0,0,-2.4462,34.934,8,0,0
